book name,charts,macros,input,errors,boolean,dates,real,integer,string,blank,referenced,formula,errors,boolean,dates,real,integer,string,blank,referencing,referenced,sumif,countif,choose,hlookup,index,indirect,lookup,match,offset,if,Problem cells,Problem Book,
ResearchPos_Fall2003_#A81BD.xls,No,No,308,0,0,0,0,0,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
PID0702.xls,No,No,309,0,0,0,2,251,56,0,250,50,0,0,0,2,48,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,No,different
comcal03_04.xls,No,No,309,0,0,93,0,0,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
ireland-data.xls,No,No,309,0,0,0,103,64,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
Spring_04_Outlines.xls,No,Yes,309,0,0,3,0,45,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
CERTLocalQtrlyReport.xls,No,No,310,0,0,0,0,0,310,0,0,50,0,0,0,0,50,0,0,50,41,0,0,0,0,0,0,0,0,0,0,0,No,different
courses_2Year_rotation.xls,No,No,310,0,0,0,0,0,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
IEEE%20Standards%20Li#A8081.xls,No,No,310,0,0,11,0,0,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,No,different
issues.xls,No,No,310,0,0,52,0,0,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
OfficersTaskCalendar.xls,No,No,310,0,0,72,0,0,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
Referenser.xls,No,No,310,0,0,0,0,76,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
15639.xls,No,No,311,0,0,0,0,17,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
Agenda_Annual_Confere#A80D5.xls,No,No,311,0,0,4,0,21,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
ast_steel_grades.xls,No,No,311,0,0,104,62,34,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
SN-03-E-CC-02A.xls,No,No,311,0,0,0,0,44,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
systematic4.xls,No,No,311,0,0,0,0,2,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
psyc311_0203_final_post.xls,No,No,312,0,0,0,98,168,46,0,234,12,0,0,0,12,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,No,different
form269.xls.1,No,No,312,0,0,0,12,7,293,0,7,60,41,0,0,0,19,0,0,60,49,0,0,0,0,0,0,0,0,0,0,0,No,different
UML%20for%20SE%20Defi#A808D.xls,No,No,312,0,0,0,0,0,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
LP2.xls,No,No,313,0,0,0,19,66,228,0,101,58,0,12,0,7,23,16,0,55,19,0,0,0,0,0,0,0,0,0,16,0,No,different
STZ_financials_070103.xls,No,No,313,0,0,10,3,113,187,0,116,225,0,0,0,104,121,0,0,185,114,0,0,0,0,0,0,0,0,0,0,1,No,different
CHPinventoryTool.xls,No,No,313,0,0,16,0,14,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
egads_courses.xls,No,No,313,0,0,0,0,19,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,No,different
Data%20Homework%205%202003.xls,No,No,314,0,0,0,175,112,27,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
inc_exp.xls,No,No,314,0,0,0,0,0,314,0,0,300,0,0,0,0,298,2,0,153,222,0,0,0,0,0,0,0,0,0,0,0,No,different
ARF%20320.0%20Stateme#A7B80.xls,No,No,314,0,0,0,0,0,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
BrilliantReNumber.xls,No,No,314,0,0,0,225,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
FinancialData200303.xls,No,No,314,0,0,12,79,107,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
MLE_charts2d.xls,No,No,314,0,0,0,78,95,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
Ncuapositions.xls,No,No,314,0,0,0,0,155,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
StatusReportFormsApri#A784C.xls,No,No,315,0,0,0,0,56,259,0,56,81,0,0,0,0,81,0,0,12,9,0,0,0,0,0,0,0,0,0,0,0,No,different
Appendix%201%20RFTFra#A7EB2.xls,No,No,315,0,0,0,86,16,213,0,96,212,0,0,0,209,3,0,0,212,133,0,0,0,0,0,0,0,0,0,0,0,No,different
Afton%20Excel%20Recor#A88C3.xls,No,No,315,0,0,0,0,0,315,0,0,230,4,0,0,0,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
CDS_Definitions.xls,No,No,315,0,0,0,0,0,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
mpsgoali97.xls,No,No,315,0,0,0,0,132,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
phy116_calendar.xls,No,No,315,0,0,58,0,48,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
rtd-ec.xls,No,No,316,0,0,0,19,0,297,0,2,60,0,0,0,0,0,0,60,60,43,0,0,0,0,0,0,0,0,0,60,0,No,different
Schedule%20nov-feb1.xls,No,No,316,0,0,17,0,92,207,0,76,77,0,0,0,0,77,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,No,different
PETModelingTool.xls,No,No,316,0,0,0,20,90,206,0,0,511,0,0,0,203,293,2,13,0,0,0,0,0,0,0,0,0,0,0,51,0,No,different
20042005intent.xls,No,No,316,0,0,8,12,1,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
AIRS%20AssesmentTool-#A82CF.xls,No,No,316,0,0,0,0,0,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,No,different
Competitive_Contracti#A8633.xls,No,No,316,0,0,0,0,0,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
Schedule_HEDLA.xls,No,No,316,0,0,0,68,0,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
STU_PND_DEG.xls,No,No,317,0,0,4,0,60,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
xls%5CL-1.xls,No,No,318,0,0,0,162,90,66,0,2,23,0,0,0,23,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,No,different
preliminary_questionn#A840E.xls,No,Yes,318,0,0,3,2,23,290,0,8,26,0,0,0,0,26,0,0,26,22,0,0,0,0,0,0,0,0,0,0,0,No,different
SA%20Comptroller-final.xls,No,No,318,0,0,0,7,71,240,0,48,26,0,0,0,0,26,0,0,14,9,0,0,0,0,0,0,0,0,0,0,0,No,different
grades448.xls,No,No,318,0,0,0,29,244,45,0,117,51,0,0,0,30,21,0,0,51,11,0,0,0,0,0,0,0,0,0,0,0,No,different
Lalit_TimeReport_Fall02.xls,No,No,318,0,0,2,26,163,127,0,191,1368,5,0,106,46,1211,0,0,1215,1244,0,0,0,0,0,0,0,0,0,0,0,No,different
online-grades.xls.1,No,No,318,0,0,0,122,178,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
barf-shopping.xls,No,No,319,0,0,0,18,61,240,0,17,3,0,0,0,1,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,No,different
CRJ%20230_Spring%20grades.xls,No,No,319,0,0,0,0,263,56,0,158,170,0,0,0,0,170,0,0,170,83,0,0,0,0,0,0,0,0,0,0,0,No,different
Reading%20First%20Pro#A88F3.xls,No,No,319,0,0,3,8,54,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
WEPlanner2002.xls.1,No,No,319,0,0,65,0,82,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
data.xls,No,No,320,0,0,0,127,158,35,0,3,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,No,different
dataguide.xls,No,No,320,0,0,30,0,14,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,No,different
egee101grades.xls.1,No,No,320,0,0,0,0,255,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
Tech_Gaps.xls,No,No,320,0,0,0,0,0,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
Urban2003_accepted.xls,No,No,320,0,0,0,0,76,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
vehform.xls,No,No,321,0,0,0,0,200,121,0,0,224,0,0,32,2,94,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
Franklin%20Attendance#A888D.xls,No,No,321,0,0,26,110,29,156,0,0,391,0,0,0,323,39,3,26,0,0,0,0,0,0,0,0,0,0,0,58,0,No,different
excise_rates_2000.xls,No,No,321,0,0,3,0,0,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
Learning%20objectives.xls,No,No,321,0,0,2,0,96,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
sampleinventory.xls,No,No,321,0,0,1,16,46,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
dhs-stats-excel-solutions.xls,No,No,322,0,0,0,0,226,96,0,225,261,0,0,0,104,157,0,0,245,179,0,0,0,0,0,0,0,0,0,0,0,No,different
Courses_Available_13_#A81A9.xls,No,No,322,0,0,0,0,2,320,0,2,312,0,0,0,0,312,0,0,312,310,0,0,0,0,0,0,0,0,0,0,0,No,different
Scripts-HRGL%20Regres#A7E4F.xls,No,Yes,322,0,0,0,0,49,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
grades%202003.xls,No,No,323,0,0,0,0,289,34,0,267,85,4,0,0,69,3,9,0,74,57,0,0,0,0,0,0,0,0,0,0,0,No,different
129homeworklist.xls,No,No,323,0,0,1,26,282,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
GRADE%208%20UNIT%20AL#A8AB1.xls,No,No,323,0,0,1,1,74,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
Template-Int-Reserves.xls,No,Yes,323,0,0,0,62,12,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
recfundfin01.xls,No,No,324,0,0,0,0,146,178,0,42,9,0,0,0,0,9,0,0,9,4,0,0,0,0,0,0,0,0,0,0,0,No,different
FORESTRYcomparisonhig#A8977.xls,No,No,324,0,0,1,3,122,198,0,45,102,0,0,20,55,27,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,No,different
ComputerInstseIVRConfigTool.xls,No,No,324,0,0,0,1,144,179,0,143,146,0,0,0,0,146,0,0,146,142,0,0,0,0,0,0,0,0,0,0,0,No,different
dataforum_notes&summary.xls,No,No,324,0,0,1,0,95,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
Sec%205%20POS%2001-06goals2.xls,No,No,324,0,0,0,0,27,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
tap_cw_read_overtime_a.xls,No,No,324,0,0,18,137,61,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
mondo.xls,No,No,325,0,0,0,28,170,127,0,82,62,0,0,0,0,62,0,0,62,58,0,0,0,0,0,0,0,0,0,0,0,No,different
requestsreports_Rev1.xls,No,No,325,0,0,0,0,0,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
Student_CAD_Table.xls,No,No,325,0,0,0,11,75,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
pc_champ_budget97.xls,No,No,326,0,0,0,0,38,288,0,0,73,0,0,0,0,68,5,0,73,64,0,0,0,0,0,0,0,0,0,12,0,No,different
Financial%20Analysis%#A7B4A.xls,No,No,326,0,0,0,10,54,262,0,108,125,0,0,0,24,101,0,0,119,110,0,0,0,0,0,0,0,0,0,0,0,No,different
paj_components.xls,No,Yes,326,0,0,0,15,116,195,0,141,186,1,0,0,110,48,27,0,185,44,0,0,0,0,0,0,0,0,0,0,0,No,different
table_02.xls,No,No,327,0,0,0,212,62,53,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
MP_230304_cashflow.xls,No,No,327,0,0,0,193,49,85,0,0,40,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
eecs1.generic_grade_sheet.xls.2,No,No,327,0,0,0,16,64,247,0,107,628,166,0,0,0,440,22,0,622,180,0,0,0,22,8,0,2,8,0,2,0,No,different
key_figures98_02.xls,No,No,327,0,0,0,243,18,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
October_3_2002_IMIT_A#A85F2.xls,No,No,327,0,0,8,0,0,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
PosterDetail.xls,No,No,327,0,0,0,0,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
avail_stat_L&P.xls,No,No,328,0,0,7,8,11,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
grades.xls.97,No,No,328,0,0,0,165,158,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
pms_example.xls,No,No,328,0,0,1,43,23,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
0001tab22w.xls,No,No,329,0,0,0,179,76,74,0,212,42,0,0,0,36,6,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,No,different
Financials_Worksheet.xls,No,No,329,0,0,5,1,23,300,0,14,546,105,0,0,2,439,0,0,546,364,0,0,0,0,0,0,0,0,0,0,0,No,different
05%20linear%20equations.xls,No,No,329,0,0,0,0,99,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
Draft%20Human%20Right#A7EB3.xls,No,No,329,0,0,0,0,206,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
Level_of_Business_Inventory.xls,No,Yes,329,0,0,158,156,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
tab003.xls,No,No,329,0,0,0,9,181,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
Class.xls,No,No,330,0,0,3,0,87,240,0,88,143,0,0,0,54,89,0,0,115,80,0,0,0,0,0,0,0,0,0,0,0,No,different
Edison%20Attendance%2#A888B.xls,No,No,330,0,0,27,114,30,159,0,0,405,0,0,0,339,36,3,27,0,0,0,0,0,0,0,0,0,0,0,60,0,No,different
EPS%20Ratios%20Worksh#A8AE2.xls,No,No,330,0,0,0,70,2,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
UHS%20-%20PeopleSoft%#A8807.xls,No,No,330,0,0,105,16,3,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
CDS_FinAid.xls,No,No,331,0,0,2,3,72,254,0,13,4,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,No,different
AGBM%20407%20Homework%203.xls.1,No,No,331,0,0,4,10,115,202,0,93,42,0,0,0,5,37,0,0,34,33,0,0,0,0,0,0,0,0,0,1,0,No,different
17504.xls,No,No,331,0,0,0,0,178,153,0,178,91,0,0,0,0,91,0,0,91,84,0,0,0,0,0,0,0,0,0,0,0,No,different
5b1_TEA3AttA.xls,No,No,331,0,0,47,0,0,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
SA401_SYL_Spring2003.xls,No,No,331,0,0,61,7,70,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
3yrsegment_table.xls,No,No,332,0,0,0,0,232,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
Grid_02_25.xls,No,No,332,0,0,0,0,0,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
TAC%20Financial%20For#A817F.xls,No,No,333,0,0,0,0,112,221,0,0,79,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
Financial%20Projectio#A7FF4.xls,No,No,333,0,0,0,0,264,69,0,268,294,130,0,0,0,152,12,0,294,140,0,0,0,0,0,0,0,0,0,12,0,No,different
UVIC_S%7E1.XLS,Yes,No,333,0,0,0,1,100,232,0,113,519,0,0,0,157,340,22,0,391,416,0,0,0,0,0,0,0,0,0,0,0,No,different
pwspread.xls,No,No,334,0,0,3,28,39,264,0,0,99,3,0,0,81,15,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,No,different
Econ%20451%20grades.xls,No,No,334,0,0,0,2,315,17,0,225,225,0,0,0,191,34,0,0,225,90,0,0,0,0,0,0,0,0,0,0,0,No,different
ACE%20Database%20Forms.xls,No,No,334,0,0,2,7,23,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
cgpr.xls,No,No,334,0,0,0,0,0,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
rmaccorpcont.xls,No,No,334,0,0,0,0,52,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
simtect%202000%20program.xls,No,Maybe,334,0,0,0,0,1,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
EPC2.0Checklist.xls,No,No,335,0,0,0,0,85,250,0,85,28,0,0,0,0,28,0,0,28,24,0,18,0,0,0,0,0,0,0,0,0,No,different
Form_R1_en.xls,No,No,335,0,0,1,20,62,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
nativespring04.xls,No,No,335,0,0,29,0,15,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
LCA-Agile-SSAD.xls.9,No,No,336,0,0,21,13,25,277,0,0,5,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,4,0,No,different
Leadership%20Inventor#A8630.xls,No,No,336,0,0,0,0,0,336,0,0,78,29,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
Unaudited%20Dec%2003.xls,No,No,336,0,0,6,118,27,185,0,113,156,0,0,4,148,1,3,0,114,107,0,0,0,0,0,0,0,0,0,0,0,No,different
grades.xls.42,No,Yes,336,0,0,0,16,258,62,0,199,236,2,0,0,77,112,45,0,236,137,0,0,0,0,0,0,0,0,0,45,0,No,different
amendment2SectionJ01a.xls,No,No,336,0,0,0,0,8,328,0,7,1506,0,0,0,398,1108,0,0,1399,1382,0,0,0,0,0,0,0,0,0,0,0,No,different
f4.xls,No,No,336,0,0,3,106,152,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
"Math%203020,%20Assignments.xls",No,No,337,0,0,4,30,40,263,0,3,13,0,0,13,0,0,0,0,13,10,0,0,0,0,0,0,0,0,0,0,0,No,different
XLSolverPractice2001.xls,No,No,337,0,0,0,7,166,164,0,102,40,0,0,0,10,24,6,0,34,6,0,0,0,0,0,0,0,0,0,0,0,No,different
BTUQuarterlyData-website.xls,No,No,337,0,0,0,19,165,153,0,164,214,1,0,0,25,188,0,0,184,152,0,0,0,0,0,0,0,0,0,0,0,No,different
AppendixTable2.4.xls,No,No,337,0,0,2,87,120,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
crver3.xls,No,No,337,0,0,0,0,0,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
SAT-ETC.XLS,No,No,338,0,0,0,6,3,329,0,0,1146,8,0,0,0,977,161,0,0,0,0,42,0,0,0,0,0,0,0,894,0,No,different
cashmg.xls,No,No,338,0,0,0,0,3,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
Sy_Cal_03Q2.xls,No,No,339,0,0,1,19,170,149,0,20,20,0,0,0,0,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,No,different
HW1Data.xls,No,No,339,0,0,0,18,275,46,0,65,33,0,0,0,32,1,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,No,different
3234_perisables.xls.3,No,No,339,0,0,0,0,0,339,0,0,429,0,0,0,0,384,45,0,384,368,0,0,0,0,0,0,0,0,0,0,0,No,different
corn-size-con.xls,No,No,340,0,0,0,50,139,151,0,169,191,1,0,0,141,49,0,0,190,177,0,0,0,0,0,0,0,0,0,0,0,No,different
Mainstage%20Inventory.xls,No,No,340,0,0,1,0,102,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
tab004.xls,No,No,340,0,0,0,3,167,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
Parish%20Financial%20#A7DD1.xls,No,No,341,0,0,0,0,80,261,0,71,22,0,0,0,0,21,1,0,21,19,0,0,0,0,0,0,0,0,0,0,0,No,different
accountingsheet.xls,Yes,No,341,0,0,0,0,75,266,0,3,367,105,0,0,0,262,0,0,291,280,0,0,0,0,0,0,0,0,0,0,0,No,different
babysitters.xls,No,No,341,0,0,1,1,27,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
Impact%20Summary.xls.1,No,No,341,0,0,0,0,0,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
Evaluation%20Database#A9225.xls,No,No,342,0,0,1,0,56,285,0,45,14,0,0,0,0,14,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,No,different
EMR645%20Homework%209#A9010.xls,No,No,342,0,0,0,109,97,136,0,36,54,0,0,0,48,6,0,0,54,47,0,0,0,0,0,0,0,0,0,0,0,No,different
simplediffusionwithdata2.xls,No,No,342,0,0,0,28,278,36,0,222,5741,0,0,0,4854,887,0,0,5600,5407,0,0,0,0,0,0,0,0,0,0,0,No,different
Homework%202.xls,No,No,342,0,0,0,0,340,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
Fundamentals-Registra#A8492.xls,No,No,343,0,0,0,15,45,283,0,40,10,0,0,0,8,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,No,different
finalprojectspring02.xls,No,No,343,0,0,0,8,100,235,0,0,98,0,0,0,2,92,4,0,44,24,0,0,0,0,0,0,0,0,0,0,0,No,different
WRIA8ChinDist.xls,No,No,343,0,0,0,0,65,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
Final%20grades%202003.xls,No,No,344,0,0,0,57,242,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
VakninChemInv2003.xls,No,No,344,0,0,4,1,81,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
ch15_e.xls,No,No,345,0,0,0,311,1,33,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
Prq403.xls,No,No,345,0,0,2,12,210,121,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
FYEgrades.xls,No,No,345,0,0,0,40,283,22,0,16,18,0,0,0,16,2,0,0,18,1,0,0,0,0,0,0,0,0,0,0,0,No,different
Sessions2003.xls,No,No,346,0,0,0,0,68,278,0,38,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,No,different
s99-HWNite.xls,No,Yes,346,0,0,0,42,276,28,0,1,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,No,different
2003-07%20awards.xls,No,No,346,0,0,0,0,51,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
internationalliquidit#A7BF7.xls,No,No,346,0,0,0,53,30,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
internationalliquidit#A7C07.xls,No,No,346,0,0,0,57,26,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
metadata-crm.xls,No,No,346,0,0,0,0,0,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
cds_2002_H.xls,No,No,347,0,0,3,2,47,295,0,7,4,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,No,different
2003-08%20AWARDS.xls,No,No,347,0,0,0,0,44,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
M-traveller.xls,No,No,348,0,0,0,0,9,339,0,9,71,0,0,0,0,71,0,0,71,60,0,0,0,0,0,0,0,0,0,0,0,No,different
1996EI_Final_Files.xls,No,No,349,0,0,0,4,34,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
dissertations.xls.4,No,No,349,0,0,0,0,51,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
Finance_Contact_List.xls,No,No,349,0,0,0,0,149,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
sources.xls,No,No,349,0,0,0,0,1,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
POS%20Spreadsheet.xls,No,No,350,0,0,0,0,193,157,0,0,5,0,0,0,0,5,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,No,different
