book name,charts,macros,input,errors,boolean,dates,real,integer,string,blank,referenced,formula,errors,boolean,dates,real,integer,string,blank,referencing,referenced,sumif,countif,choose,hlookup,index,indirect,lookup,match,offset,if,Problem cells,Problem Book,
Grades.s04.xls,No,No,0,0,0,0,0,0,0,0,0,286,0,0,0,36,208,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,
grades.xls,No,No,615,0,0,0,41,548,26,0,525,227,0,0,0,158,69,0,0,227,185,0,0,0,0,0,0,0,0,0,0,0,No,
Grades.xls.1,No,No,86,0,0,0,0,76,10,0,57,19,0,0,0,17,2,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,No,
grades.xls.15,No,No,1660,0,0,0,188,1417,55,0,514,115,0,0,0,2,113,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,No,
grades.xls.16,Yes,No,82,0,0,0,0,60,22,0,60,26,0,0,0,14,12,0,0,26,10,0,0,0,0,0,0,0,0,0,0,0,No,
Grades.xls.19,No,No,104,0,0,0,0,60,44,0,54,46,0,0,10,8,18,10,0,46,21,0,4,0,0,0,0,0,0,0,10,0,No,
grades.xls.20,No,No,597,0,0,0,143,427,27,0,515,473,0,0,0,378,43,52,0,470,403,0,0,0,0,0,0,0,0,0,52,0,No,
GRADES.xls.22,No,No,100,0,0,0,6,54,40,0,0,205,0,0,0,126,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,
grades.xls.25,No,No,1326,0,0,0,21,897,408,0,288,71,0,0,0,38,33,0,0,70,45,0,0,0,0,0,0,0,0,0,0,0,No,
grades.xls.26,No,No,794,0,0,0,401,108,285,0,70,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,No,
grades.xls.29,No,No,3242,0,0,0,386,2798,58,0,2650,1430,0,0,0,924,506,0,0,979,1293,0,2,0,0,0,0,0,0,0,0,0,No,
Grades.xls.3,No,No,1100,17,0,0,110,887,86,0,0,111,6,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,
Grades.xls.32,No,No,122,0,0,0,0,90,32,0,90,37,0,0,0,9,28,0,0,37,18,0,0,0,0,0,0,0,0,0,0,0,No,
grades.xls.33,No,No,996,0,0,0,4,738,254,0,539,133,0,0,0,9,124,0,0,133,82,0,0,0,0,0,0,0,0,0,0,0,No,
grades.xls.34,No,No,971,0,0,0,121,464,386,0,328,87,0,0,0,40,47,0,0,87,41,0,0,0,0,0,0,0,0,0,0,0,No,
Grades.xls.36,No,No,4411,0,0,0,1101,3244,66,0,11,11,0,0,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,No,
grades.xls.37,No,No,97,0,0,0,8,48,41,0,19,19,0,0,0,8,7,4,0,19,10,0,0,0,0,0,0,0,0,0,4,0,No,
grades.xls.39,No,No,1044,0,0,0,189,571,284,0,0,231,0,0,0,146,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,
GRADES.xls.4,No,No,612,0,0,30,39,490,53,0,0,172,0,0,0,80,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,
grades.xls.41,No,No,535,0,0,0,5,518,12,0,436,172,0,0,0,83,3,86,0,172,86,0,0,0,0,0,0,0,0,0,86,0,No,
grades.xls.44,No,No,1236,0,0,0,89,1112,35,0,1141,606,0,0,0,218,388,0,0,606,573,0,0,0,0,0,0,0,0,0,0,0,No,
grades.xls.48,No,No,2950,0,0,0,210,2583,157,0,2274,2274,0,0,0,437,1837,0,0,2274,2020,0,0,0,0,0,0,0,0,0,0,0,No,
grades.xls.49,No,No,180,0,0,0,18,112,50,0,84,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,No,
grades.xls.5,No,No,94,0,0,0,0,60,34,0,60,24,6,0,0,18,0,0,0,24,16,0,0,0,0,0,0,0,0,0,0,0,No,
grades.xls.50,No,No,423,0,0,0,0,315,108,0,305,39,0,0,0,37,2,0,0,39,38,0,0,0,0,0,0,0,0,0,0,0,No,
grades.xls.51,No,No,561,0,0,0,88,383,90,0,343,12,0,0,0,12,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,No,
Grades.xls.52,No,No,350,0,0,0,77,208,65,0,266,114,0,0,0,85,29,0,0,114,95,0,0,0,0,0,0,0,0,0,0,0,No,
Grades.xls.53,No,No,72,0,0,0,0,35,37,0,23,17,0,0,0,15,2,0,0,17,9,0,0,0,0,0,0,0,0,0,0,0,No,
Grades.xls.55,No,No,2335,0,0,0,0,2262,73,0,0,108,0,0,0,52,56,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,No,
grades.xls.56,No,No,168,0,0,0,17,89,62,0,94,102,0,0,0,56,46,0,0,100,74,0,0,0,0,0,0,0,0,0,36,0,No,
grades.xls.58,No,No,467,0,0,0,13,386,68,0,401,231,0,0,0,154,20,57,0,231,171,0,0,0,0,0,0,0,0,0,57,0,No,
grades.xls.6,No,No,174,0,0,0,0,126,48,0,126,94,0,0,0,52,28,14,0,94,56,0,0,0,0,0,0,0,0,0,14,0,No,arg
Grades.xls.6,No,No,1368,0,0,0,28,1270,70,0,1187,124,0,0,0,74,50,0,0,124,49,0,0,0,0,0,0,0,0,0,0,0,No,
grades.xls.61,No,No,65,0,0,0,0,53,12,0,40,15,0,0,0,8,7,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,No,
grades.xls.62,No,No,514,0,0,0,10,485,19,0,465,70,0,0,0,34,1,35,0,70,35,0,0,0,0,0,0,0,0,0,0,0,No,
grades.xls.63,No,No,64,0,0,0,0,27,37,0,27,17,0,0,0,16,1,0,0,17,4,0,0,0,0,0,0,0,0,0,0,0,No,
grades.xls.65,No,No,48,0,0,10,0,20,18,0,20,30,0,0,0,9,21,0,0,30,20,0,0,0,0,0,0,0,0,0,0,0,No,
grades.xls.67,No,No,106,0,0,0,13,54,39,0,71,54,0,0,0,32,12,10,0,54,31,0,0,0,0,0,0,10,0,0,0,0,No,
grades.xls.68,No,No,110,0,0,0,15,69,26,0,68,4,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,No,
grades.xls.72,Yes,No,92,0,0,0,36,5,51,0,40,10,0,0,0,0,10,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,No,
Grades.xls.75,No,No,492,0,0,0,1,437,54,0,432,9,0,0,0,8,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,No,
Grades.xls.77,No,No,1019,0,0,0,41,913,65,0,530,90,0,0,0,66,24,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,No,
grades.xls.79,No,No,92,0,0,0,0,66,26,0,66,66,0,0,0,28,25,13,0,66,24,0,0,0,0,0,0,0,0,0,13,0,No,
grades.xls.80,No,No,18,0,0,0,0,12,6,0,12,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,No,
grades.xls.81,No,No,175,0,0,0,0,127,48,0,111,58,0,0,0,6,52,0,0,58,54,0,0,0,0,0,0,0,0,0,0,0,No,
grades.xls.82,No,No,76,0,0,0,0,52,24,0,52,78,0,0,0,34,44,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,No,
grades.xls.83,No,No,594,0,0,0,3,222,369,0,108,81,0,0,0,54,27,0,0,80,23,0,0,0,0,0,0,0,0,0,0,0,No,
Grades.xls.85,No,No,368,0,0,0,45,152,171,0,121,184,0,0,1,26,157,0,0,183,125,0,0,0,0,0,0,0,0,0,147,0,No,
Grades.xls.86,No,No,283,0,0,0,6,11,266,0,16,108,0,0,1,11,91,5,0,107,77,0,0,0,0,0,0,0,0,0,85,0,No,
Grades.xls.88,No,No,127,0,0,0,0,79,48,0,59,130,0,0,0,24,106,0,0,130,123,0,0,0,0,0,0,0,0,0,85,0,No,
Grades.xls.89,No,No,119,0,0,0,1,67,51,0,41,60,0,0,0,28,32,0,0,60,46,0,0,0,0,0,0,0,0,0,14,0,No,
grades.xls.9,No,No,107,0,0,0,45,45,17,0,54,16,0,0,0,16,0,0,0,16,9,0,0,0,0,0,0,0,0,0,0,0,No,arg
Grades.xls.9,No,No,2500,0,0,0,0,2249,251,0,811,467,0,0,0,233,234,0,0,467,466,0,0,0,0,0,0,0,0,0,0,0,No,
grades.xls.91,No,No,381,0,0,0,13,320,48,0,320,73,2,0,0,47,24,0,0,73,13,0,0,0,0,0,0,0,0,0,0,0,No,
grades.xls.92,No,No,585,0,0,0,75,421,89,0,421,103,0,0,0,14,89,0,0,103,75,0,0,0,0,0,0,0,0,0,0,0,No,
grades.xls.94,No,No,725,0,0,0,55,649,21,0,104,34,0,0,0,26,8,0,0,34,30,0,0,0,0,0,0,0,0,0,0,0,No,
grades.xls.95,No,No,351,0,0,0,43,9,299,0,186,261,0,0,0,142,67,48,4,261,188,0,0,0,0,0,0,0,0,0,48,0,No,
Grades_EEE481&581.xls,No,No,931,0,0,0,0,735,196,0,627,177,1,0,0,119,57,0,0,177,160,0,0,0,0,0,0,0,0,0,0,0,No,
grades_negotiation2004.xls,No,No,462,0,0,0,200,86,176,0,224,33,0,0,0,33,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,No,
grades_online.xls,No,No,183,0,0,0,15,130,38,0,132,60,12,0,0,30,18,0,0,60,22,0,0,0,0,0,0,0,0,0,0,0,No,
Grades_Post_1.xls,No,No,797,0,0,0,22,644,131,0,560,214,0,0,0,103,111,0,0,214,107,0,0,0,0,0,0,0,0,0,0,0,No,
GRADES_show.xls,No,No,134,0,0,0,0,108,26,0,96,6,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,No,
grades_Spring04_Geol%#A8A32.xls,No,No,232,0,0,0,119,93,20,0,145,199,0,0,0,111,88,0,0,199,132,0,0,0,0,0,0,0,0,0,0,0,No,
grades_wt_2003_am.xls,No,No,372,0,0,0,35,208,129,0,146,86,0,0,0,33,53,0,0,86,40,0,4,0,0,0,0,0,0,0,40,0,No,
grades03.xls,No,No,219,0,0,0,5,171,43,0,140,39,0,0,0,38,1,0,0,39,35,0,0,0,0,0,0,0,0,0,0,0,No,
grades-1510Sp03-final#A7C08.xls,No,No,961,0,0,0,0,755,206,0,572,93,0,0,0,58,35,0,0,93,74,0,0,0,0,0,0,0,0,0,0,0,No,
grades2002.xls,No,No,174,0,0,1,4,117,52,0,105,61,0,0,0,37,24,0,0,61,51,0,0,0,0,0,0,0,0,0,0,0,No,
grades241.xls,No,No,616,0,0,0,1,531,84,0,464,218,0,0,0,79,139,0,0,218,209,0,0,0,0,0,0,0,0,0,0,0,No,
grades442.xls,No,No,200,0,0,0,6,157,37,0,86,52,0,0,0,31,21,0,0,46,16,0,0,0,0,0,0,0,0,0,0,0,No,
grades448.xls,No,No,318,0,0,0,29,244,45,0,117,51,0,0,0,30,21,0,0,51,11,0,0,0,0,0,0,0,0,0,0,0,No,
gradesf2001.xls,No,No,1521,0,0,1,343,783,394,0,1041,692,0,0,0,578,114,0,0,439,616,0,0,0,0,0,0,0,0,0,11,0,No,
Grades-FakingIt.xls,No,No,1146,0,0,7,124,589,426,0,785,1211,4,0,0,264,792,151,0,1195,681,0,0,0,0,0,0,0,0,0,0,0,No,
GradesFall03Template.xls,No,No,1325,0,0,0,8,455,862,0,498,330,0,0,0,57,265,8,0,234,263,0,72,0,0,0,0,0,0,0,41,0,No,
GradesIDS.xls,No,No,1589,0,0,33,150,1352,54,0,1501,640,48,0,0,252,340,0,0,634,539,0,0,0,0,0,0,129,0,0,0,0,No,
gradeSS.xls,No,No,74,0,0,0,4,18,52,0,0,14,0,0,0,9,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,No,
GradesSpring03Template.xls,No,No,1187,0,0,0,22,449,716,0,455,347,0,0,0,45,291,11,0,237,270,0,66,0,0,0,0,0,0,0,22,0,No,
Grades-template.xls,No,No,113,0,0,1,0,10,102,0,45,915,0,0,31,1,714,4,165,745,472,0,34,0,0,0,0,34,0,0,238,0,No,
grain_inventory_marke#A85C5.xls,No,No,254,0,0,0,37,41,176,0,0,164,0,0,0,20,144,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,No,
grant%20list%20by%20yea#A7FD8.1,No,No,1258,0,0,0,0,614,644,0,172,4,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,No,
GRID%20050303%20(030403).xls,No,No,305,0,0,0,46,90,169,0,89,145,0,0,0,77,68,0,0,140,99,0,0,0,0,0,0,0,0,0,0,0,No,
GRID2004Funding.xls,No,No,144,0,0,7,1,49,87,0,27,5,0,0,0,1,4,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,No,
GS_Spreadsheets.xls,No,No,221,0,0,0,10,90,121,0,81,268,0,0,0,103,131,34,0,238,161,0,0,0,0,0,0,0,0,0,0,0,No,
GSB-Spring2002.xls,No,No,2410,0,0,0,825,793,792,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,
GSFCInventoryofImpact#A7C5D.xls,No,No,3091,0,0,1,0,25,3065,0,41,876,0,0,0,0,876,0,0,876,864,0,0,0,0,0,0,0,0,0,0,0,No,
GTRI2002.xls,No,No,622,0,0,0,142,362,118,0,275,234,0,0,0,175,59,0,0,234,116,0,0,0,0,0,0,0,0,0,0,0,No,
Hardy-Weinberg%20Homework.xls.3,No,No,210,0,0,0,0,190,20,0,43,33,0,0,0,24,9,0,0,33,28,0,6,0,0,0,0,0,0,0,0,0,No,
Harnhill%20Lamb%20Gra#A8BBE.xls,No,No,534,0,0,26,0,376,132,0,343,89,0,0,0,26,63,0,0,89,56,0,0,0,0,0,0,0,0,0,0,0,No,
Harnhill%20Lamb%20Gra#A8BBF.xls,No,No,395,0,0,18,0,244,133,0,243,79,0,0,0,0,79,0,0,79,75,0,0,0,0,0,0,0,0,0,0,0,No,
harrypotterchecklist.xls,No,No,1221,0,0,0,0,197,1024,0,1,205,0,0,0,0,205,0,0,205,197,0,4,0,0,0,0,0,0,0,0,0,No,
Hedberghistory.xls,No,No,420,0,0,67,0,61,292,0,61,2,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,No,
hefacilities.xls,No,No,228,0,0,0,12,55,161,0,63,174,0,0,0,109,55,10,0,164,142,0,0,0,0,0,0,0,0,0,7,0,No,
HEP040_Parts_Ordering_List.xls,No,No,802,0,0,2,91,171,538,0,129,128,0,0,0,62,66,0,0,128,126,0,0,0,0,0,0,0,0,0,0,0,No,
hg_science_activities.xls,No,No,937,0,0,1,0,1,935,0,1,189,133,0,0,0,0,56,0,184,183,0,0,0,0,0,0,0,0,0,0,0,No,
hhvtory.xls,No,No,505,0,0,0,0,325,180,0,325,93,0,0,0,0,81,12,0,93,77,0,0,0,0,0,0,0,0,0,0,0,No,
hill%20coeff.xls.2,No,No,253,0,0,0,250,0,3,0,0,250,0,0,0,0,250,0,0,249,249,0,0,0,0,0,0,0,0,0,0,0,No,
hist.xls,No,No,1783,0,0,1,143,1343,296,0,1143,504,0,0,0,136,368,0,0,504,242,0,0,0,0,0,0,0,0,0,136,0,No,
hist_e.xls,No,No,1771,0,0,1,143,1343,284,0,1143,504,0,0,0,136,368,0,0,504,242,0,0,0,0,0,0,0,0,0,136,0,No,
hist4q.xls,No,No,508,0,0,1,5,392,110,0,385,336,0,0,0,128,208,0,0,336,192,0,0,0,0,0,0,0,0,0,128,0,No,
hist4q_e.xls,No,No,508,0,0,1,2,395,110,0,385,336,0,0,0,128,208,0,0,336,192,0,0,0,0,0,0,0,0,0,128,0,No,
Historical%20Financia#A7F49.xls,No,No,586,0,0,0,38,406,142,0,217,185,0,0,0,141,44,0,0,185,44,0,0,0,0,0,0,0,0,0,0,0,No,
hk-data.xls,No,No,431,0,0,1,145,112,173,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,
Hmk3.xls,No,No,157,0,0,0,4,25,128,0,26,32,0,0,0,26,6,0,0,24,29,0,0,0,0,0,0,0,0,0,0,0,No,
hmwk03f01.xls.9,No,No,438,0,0,0,168,234,36,0,264,223,0,0,0,222,1,0,0,223,175,0,0,0,0,0,0,0,0,0,0,0,No,
hmwk03f04.xls.9,Yes,No,704,0,0,0,245,393,66,0,450,503,0,0,0,495,8,0,0,503,330,0,0,0,0,0,0,0,0,0,0,0,No,
HMWK102203.xls,No,No,380,0,0,54,6,180,140,0,127,144,0,0,0,20,124,0,0,143,124,0,0,0,0,0,0,0,0,0,0,0,No,
HMWK112403.xls,No,No,96,0,0,9,0,27,60,0,16,36,0,0,0,0,36,0,0,15,22,0,0,0,0,0,0,0,0,0,0,0,No,
hmwk4_sol.xls,No,No,2657,0,0,1,456,1797,403,0,587,260,0,0,0,230,1,29,0,259,175,0,0,0,0,0,0,0,0,0,0,0,No,
HMWK92903.xls,No,No,264,0,0,3,32,87,142,0,27,36,0,0,0,8,28,0,0,36,22,0,0,0,0,0,0,0,0,0,0,0,No,
Home2.xls,No,No,133,0,0,0,12,48,73,0,60,109,0,0,0,0,109,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,No,
Homework%201.xls.2,No,No,305,0,0,0,35,102,168,0,79,104,0,0,0,85,19,0,0,103,60,0,0,0,0,0,0,0,0,0,0,0,No,
Homework%2010.xls,No,No,60,0,0,0,2,10,48,0,12,13,0,0,0,10,3,0,0,10,7,0,0,0,0,0,0,0,0,0,0,0,No,
homework%201-10%20midterm.xls,No,No,792,0,0,0,0,715,77,0,62,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,No,
homework%202%202003.xls,No,No,676,0,0,0,345,261,70,0,22,646,260,0,0,308,5,0,73,540,284,0,0,0,0,0,0,0,0,0,440,0,No,
Homework%202%20Brenda#A8ECC.xls,No,No,91,0,0,0,0,53,38,0,51,97,0,0,0,76,21,0,0,97,93,0,0,0,0,0,0,0,0,0,0,0,No,
Homework%202.xls.2,No,No,1188,0,0,0,321,352,515,0,261,414,0,0,0,199,215,0,0,398,355,0,0,0,0,0,0,0,0,0,36,0,No,
HOMEWORK%202003.XLS,No,No,502,0,0,6,30,208,258,0,174,154,3,0,0,87,64,0,0,154,57,0,0,0,0,0,0,0,0,0,0,0,No,
Homework%204.xls,No,No,225,0,0,0,2,193,30,0,95,319,0,0,0,255,64,0,0,319,314,0,0,0,0,0,0,0,0,0,0,0,No,
Homework%205.xls.3,Yes,No,24,0,0,0,3,11,10,0,14,55,0,0,0,52,3,0,0,55,22,0,0,0,0,0,0,0,0,0,0,0,No,
Homework%205.xls.4,No,No,24,0,0,1,0,7,16,0,2,94,0,0,33,28,33,0,0,94,76,0,0,0,0,0,0,0,0,0,0,0,No,
Homework%205.xls.6,No,No,27,0,0,0,0,16,11,0,16,9,0,0,0,0,9,0,0,9,4,0,0,0,0,0,0,0,0,0,0,0,Yes,
Homework%209.xls,No,No,66,0,0,0,9,15,42,0,18,11,0,0,0,11,0,0,0,10,5,0,0,0,0,0,0,0,0,0,0,0,No,
homework%20record%20w#A8E9F.xls,No,No,241,0,0,0,24,203,14,0,203,36,0,0,0,0,36,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,No,
homework%20survey%202001.xls.1,No,No,4710,0,0,6,216,3716,772,0,6,221,0,0,0,197,24,0,0,209,54,0,180,0,0,0,0,0,0,0,0,0,No,
Homework%5CA_Record%20D#A91D5.3,No,No,572,0,0,3,6,213,350,0,2,42,0,0,0,0,42,0,0,42,40,0,0,0,0,0,0,0,0,0,0,0,No,
homework.xls.1,No,No,162130,0,0,40518,40518,40546,40548,0,40546,28,0,0,0,0,28,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,No,
Homework.xls.5,No,No,249,0,0,0,124,119,6,0,192,56,0,0,0,43,13,0,0,56,48,0,0,0,0,0,0,0,0,0,0,0,No,
Homework.xls.7,No,No,3016,0,0,96,180,394,2346,0,320,567,0,0,13,76,468,10,0,513,348,0,0,0,0,0,0,0,0,0,0,0,No,
Homework_IDF%20curve_#A90EE.xls,No,No,151,0,0,0,120,21,10,0,1,19,0,0,0,0,19,0,0,19,18,0,0,0,0,0,0,0,0,0,0,0,No,
homework1.xls,No,No,74,0,0,0,0,60,14,0,45,7,0,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,No,
homework1_solution.xls,No,No,62,0,0,0,31,9,22,0,40,30,0,0,0,30,0,0,0,30,25,0,0,0,0,0,0,0,0,0,0,0,No,
HomeworkChapt10.xls,No,No,49,0,0,0,2,20,27,0,12,28,0,0,0,28,0,0,0,28,26,0,0,0,0,0,0,0,0,0,0,0,No,
homeworkdata1.xls,No,No,1042,0,0,0,911,3,128,0,914,552,0,0,0,552,0,0,0,552,518,0,0,0,0,0,0,0,0,0,0,0,No,
honorflight.xls,No,No,39,0,0,0,0,14,25,0,14,16,0,0,0,0,16,0,0,16,14,0,0,0,0,0,0,0,0,0,0,0,No,
hornso20.xls,No,No,232,0,0,12,0,72,148,0,38,76,0,0,0,4,72,0,0,62,46,0,0,0,0,0,0,0,0,0,0,0,No,
Horse.xls,No,No,232,0,0,0,0,0,232,0,1,9,0,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,No,
HORSEMANSHIP%20SCORE%#A873E.xls,No,No,229,0,0,0,0,65,164,0,65,32,0,0,0,11,21,0,0,32,2,0,0,0,0,0,0,0,0,0,0,0,No,
hospitaldataset2002.xls,No,No,2103,0,0,1,7,1595,500,0,124,481,0,0,0,332,149,0,0,166,6,0,0,0,0,0,0,0,0,0,0,0,No,
Household_Inventory.xls,No,No,80,0,0,0,0,0,80,0,1,26,0,0,0,0,26,0,0,26,14,0,0,0,0,0,0,0,0,0,0,0,No,
How_to_Calculate_a_GPA.xls,No,No,187,0,0,2,0,72,113,0,57,262,2,0,0,0,255,5,0,262,153,0,0,0,0,0,0,0,0,0,150,0,No,
Howtomezzanine-financia.xls,No,No,214,0,0,0,13,53,148,0,65,222,0,0,0,157,65,0,0,222,206,0,0,0,0,0,0,0,0,0,1,0,No,
HREF%20website.xls,No,No,120,0,0,0,0,29,91,0,16,23,0,0,0,5,17,1,0,21,11,0,0,0,0,0,0,0,0,0,0,0,No,
HRZB.xls.1,No,No,958,0,0,10,144,406,398,0,152,183,0,0,0,177,6,0,0,181,62,0,0,0,0,0,0,0,0,0,0,0,No,
humancomputation.xls,No,No,408,0,0,0,6,21,381,0,27,82,0,0,0,52,30,0,0,82,63,0,0,0,0,0,0,0,0,0,0,0,No,
HW%201%20soln.xls,No,No,179,0,0,0,12,21,146,0,30,117,0,0,0,47,31,39,0,114,75,0,0,0,0,0,0,0,0,0,39,0,No,
hw%2021.xls.2,No,No,436,0,0,0,93,149,194,0,181,81,0,0,0,38,43,0,0,75,10,0,0,0,0,0,0,0,0,0,0,0,No,
HW%235_soln.xls,No,No,88,0,0,0,18,21,49,0,13,180,0,0,0,170,10,0,0,175,131,0,0,0,0,0,0,0,0,0,0,0,No,
hw_1_1.reichwja.xl97.xls,No,No,2742,0,0,0,2137,102,503,0,1982,809,0,0,0,192,617,0,0,795,553,0,0,0,0,0,0,0,0,0,0,0,No,
HW_2003_GRADE.xls,No,No,628,0,0,11,111,347,159,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,
hw_h-env-tmp.xls,No,No,136,0,0,0,0,2,134,0,8,27,7,0,0,0,20,0,0,27,26,0,0,0,0,0,0,0,0,0,0,0,No,
HW01.D.xls,Yes,No,26,0,0,0,13,1,12,0,14,78,0,0,0,75,3,0,0,78,52,0,0,0,0,0,0,0,0,0,0,0,No,
HW02_Sln.XLS,Yes,No,110,0,0,0,0,86,24,0,43,294,0,0,0,279,15,0,0,294,289,0,0,0,0,0,0,0,0,0,0,0,No,
HW06.xls,No,No,20,0,0,0,1,3,16,0,3,2503,0,0,0,2005,498,0,0,2501,2000,0,0,0,0,0,0,0,0,0,0,0,No,
hw08a.xls,No,No,40,0,0,0,0,13,27,0,13,75,0,0,0,10,65,0,0,63,42,0,0,0,0,0,0,0,0,0,0,0,No,
hw09a.xls,No,No,54,0,0,0,0,10,44,0,4,20,0,0,0,7,13,0,0,20,16,0,0,0,0,0,0,0,0,0,0,0,No,
Hw1.xls,No,No,1544,0,0,0,545,710,289,0,1069,2115,16,0,0,1201,812,86,0,1513,1302,0,0,0,0,240,0,0,40,0,20,0,No,
HW11.xls,No,No,875,0,2,118,120,123,512,0,62,87,0,0,0,55,32,0,0,85,26,0,0,0,0,0,0,0,0,0,0,0,No,
hw12.xls,No,No,818,0,0,0,236,265,317,0,190,133,0,0,0,54,74,5,0,133,8,0,0,0,0,0,0,0,0,0,0,0,No,
hw13.xls,No,No,961,0,0,0,247,363,351,0,74,131,0,0,0,50,44,37,0,131,54,0,0,0,0,0,0,0,0,0,0,0,No,
HW1Data.xls,No,No,339,0,0,0,18,275,46,0,65,33,0,0,0,32,1,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,No,
HW1SOL.XLS,No,No,518,0,0,63,194,132,129,0,307,423,0,0,0,316,107,0,0,420,384,0,0,0,0,0,0,0,0,0,0,0,No,
hw2.xls.1,No,No,190,0,0,0,16,33,141,0,32,18,0,0,0,18,0,0,0,16,9,0,0,0,0,0,0,0,0,0,0,0,No,
HW2BOPTable(321)-03F.xls,No,No,56,0,0,0,0,0,56,0,0,48,0,0,0,0,48,0,0,48,32,0,0,0,0,0,0,0,0,0,0,0,No,
Hw2Sec6.xls,No,No,570,0,0,0,22,427,121,0,93,179,0,0,0,29,150,0,0,153,138,0,0,0,0,0,0,0,0,0,0,0,No,
hw3.xls.9,No,No,546,2,0,0,127,190,227,0,18,37,0,0,0,32,5,0,0,33,18,0,0,0,0,0,0,0,0,0,0,0,No,
hw30in%20section4_8.xls.1,No,No,9,0,0,0,2,0,7,0,2,39,0,0,0,36,3,0,0,39,37,0,0,0,0,0,0,0,0,0,0,0,No,
HW3post.xls.1,No,No,110,0,0,0,9,17,84,0,26,17,0,0,0,16,1,0,0,17,7,0,0,0,0,0,0,0,0,0,0,0,No,
HW3Sol.xls,No,No,73,0,0,0,2,20,51,0,20,20,0,0,0,17,3,0,0,20,15,0,0,0,0,0,0,0,0,0,0,0,No,
hw3solut.xls,No,No,962,0,0,0,96,151,715,0,243,294,0,0,0,195,51,48,0,281,219,0,0,0,0,0,0,0,0,0,48,0,No,
HW4_Energy_End_Use_Patterns.xls,No,No,941,0,0,0,80,228,633,0,292,316,0,0,0,224,92,0,0,316,260,0,0,0,0,0,0,0,0,0,8,0,No,
HW4_Energy_End_Use_REVISED.xls,No,No,940,0,0,0,80,228,632,0,292,316,0,0,0,224,92,0,0,316,256,0,0,0,0,0,0,0,0,0,8,0,No,
hw4a.xls,No,No,308,0,0,0,85,43,180,0,52,195,0,0,0,191,4,0,0,195,158,0,0,0,0,0,0,0,0,0,0,0,No,
hw7_solution.xls.4,No,No,193,0,0,0,150,8,35,0,95,131,0,0,0,129,2,0,0,130,128,0,0,0,0,0,0,0,0,0,0,0,No,
Hw7Sol.xls,No,No,870,0,0,3,216,273,378,0,378,522,0,0,0,465,57,0,0,522,504,0,0,0,0,0,0,0,0,0,0,0,No,
hw8.xls,No,No,167,0,0,0,23,17,127,0,40,40,0,0,0,38,2,0,0,40,24,0,0,0,0,0,0,0,0,0,0,0,No,
HW8A.XLS,No,No,1367,0,0,104,955,121,187,0,604,677,0,0,0,648,29,0,0,677,541,0,0,0,0,0,0,0,0,0,0,0,No,
hw8ans.xls,No,No,150,0,0,0,34,36,80,0,70,220,0,0,0,0,220,0,0,216,180,0,0,0,0,0,0,0,0,0,0,0,No,
HW8Sec7.xls,No,No,387,0,0,0,25,194,168,0,74,55,0,0,0,16,39,0,0,33,26,0,0,0,0,0,0,0,0,0,0,0,No,
